target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,132621,0,0,0,0.252531362,34.79524665,0.5027322404,,,0.8281233625,1164
0,2NDFL,advanced,,17524,0,0,1,2.0503360215,29.835616438,1.8876712329,0,0,2.0876712329,1171
0,OTHER,elementary,Corporate,250738,0,1,0,20.887074373,49.001033011,0.8311699978,0,2,3.2147316416,1173
0,OTHER,advanced,,30000,0,0,,,33.010958904,0.9561643836,,,2.7260273973,1179
0,2NDFL,elementary,Corporate,251605,0,0,0,14.049596774,32.680657235,1.6313421663,0,0,8.5409836066,1197
0,OTHER,advanced,Corporate,41546,0,1,0,37.207728495,45.750684932,4.9789879482,0,0,0.6866382214,1201
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1206
0,2NDFL,elementary,,43500,0,0,,,31.915068493,1.3070813684,,,5.3535294558,1208
0,OTHER,elementary,Corporate,22208,0,1,,,33.371068194,0.5601092896,,,8.6833969609,1222
0,2NDFL,elementary,,30110,0,0,,,26.397260274,2.3863013699,,,6.3095890411,1229
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1233
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,elementary,Corporate,142112,0,1,,,32.257534247,0.7171195449,,,9.9287671233,1247
0,OTHER,elementary,,60000,0,0,0,7,44.06557377,8.8579234973,0,0,10.14559473,1254
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,advanced,Corporate,20465,0,1,0,,37.168328468,1.1464106595,0,0,11.425862714,1259
0,OTHER,elementary,,34000,0,0,,,47.696721311,5.8750056142,,,1.8393891758,1269
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1275
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1276
0,2NDFL,elementary,,17908,0,0,1,0.7953181004,27.136986301,3.2657534247,0,0,7.0739726027,1277
0,OTHER,beginner,Corporate,33398,0,1,0,1354.337052,29.145579759,0.7786885246,0,0,7.0990044165,1278
0,OTHER,elementary,Corporate,224585,0,1,,,35.652054795,5.9479452055,,,10.501369863,1285
0,OTHER,elementary,Corporate,122235,0,1,,,40.503720338,3.2849315068,,,2.4438356164,1287
0,OTHER,elementary,,42000,0,0,1,0.5381048387,32.419178082,0.5833295905,1,1,11.630136986,1295
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1296
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1298
0,OTHER,elementary,Corporate,64342,0,1,,,52.019178082,1.1636574594,,,6.9945205479,1300
0,2NDFL,elementary,,76998,0,0,1,0.4750448029,43.871584699,9.5791226888,0,0,13.214739127,1306
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1311
0,OTHER,elementary,Corporate,47836,0,1,0,2.9290994624,25.27406243,0.5519125683,0,0,5.1507747586,1314
0,OTHER,beginner,VIP,220000,0,0,1,0.2502240143,39.784153005,0.9051500861,0,0,10.962684333,1318
0,OTHER,elementary,,43000,0,0,1,1.4709677419,44.415300546,8.2240437158,0,0,10.660520997,1329
0,OTHER,elementary,,350000,0,0,1,0.5416890681,35.108241635,7.6912568306,0,0,9.6013923198,1331
0,OTHER,beginner,Corporate,179083,0,1,1,0.6308691756,27.825136612,4.0792349727,3,3,7.4205629164,1339
0,2NDFL,elementary,,88678,0,0,0,1.3481630824,30.158260349,1.4404521297,1,1,9.5993562392,1347
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1352
0,OTHER,beginner,,35484,0,0,1,1.0860439068,26.598143574,2.2638969983,0,0,5.7460887791,1357
0,OTHER,elementary,,58986,0,0,0,45.466801075,48.733003967,0.3586870275,1,1,3.6739726027,1366
0,2NDFL,elementary,,24251,0,0,,,48.790605584,1.301534546,,,3.7479452055,1367
0,OTHER,elementary,Corporate,49030,0,1,,,32.161643836,0.4410509769,,,9.0284826709,1368
0,2NDFL,high,,37550,0,0,0,,30.698877161,1.0769593532,,,1.8084662026,1369
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1376
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1378
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,high,,60000,0,0,0,17.922423835,25.8,0.5117748334,2,2,5.4575342466,1380
0,2NDFL,elementary,,69415,0,0,,,41.863013699,10.62739726,,,9.753671682,1383
0,OTHER,advanced,,50000,1,0,1,0.9580869176,34.824657534,7.8739726027,1,1,11.402739726,1396
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1397
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1398
0,2NDFL,elementary,,42429,0,0,1,0.7028225806,36.719013399,3.3863013699,0,0,11.665753425,1403
0,OTHER,advanced,Corporate,28767,0,1,1,0.272625448,36.369698331,0.5281682761,0,0,11.093150685,1405
0,OTHER,elementary,Corporate,97369,0,1,1,0.40640681,38.640092821,4.6620106295,2,2,10.886668164,1407
0,OTHER,elementary,,90000,0,0,0,0.3739023297,26.676068568,0.3199041844,0,0,6.6651096639,1410
0,OTHER,elementary,,40000,0,0,0,8.3154793907,26.752421588,0.2595628415,0,0,6.6565311775,1418
0,OTHER,advanced,,12000,0,0,0,1.2156362007,50.280657235,22.064218879,0,0,5.1710681937,1424
0,2NDFL,advanced,,24415,0,0,,,44.678666068,4.3999775432,,,4.6212890186,1425
0,OTHER,advanced,Corporate,44547,0,0,,,40.410958904,6.1589041096,,,10.375342466,1426
0,2NDFL,elementary,,28402,0,0,,,27.783561644,3.1178082192,,,7.6876712329,1442
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1445
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1461
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,29426,0,1,0,8.2456541219,29.681188712,0.2595628415,0,0,9.2894078898,1476
0,OTHER,elementary,Corporate,74006,0,1,0,24.435954301,31.025540834,0.5027322404,0,0,10.754307957,1478
0,OTHER,advanced,Corporate,26013,0,1,0,,31.094183696,0.5,0,0,8.858567258,1481
0,OTHER,elementary,Corporate,25208,0,1,1,0.796438172,28.859839808,3.3469945355,0,0,4.226963096,1483
0,OTHER,elementary,Corporate,60001,0,1,,,37.978082192,0.3500411707,,,12.852773411,1488
0,OTHER,elementary,,150000,0,0,0,3.1847222222,32.950250767,3.1310726851,3,3,10.635182274,1495
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,advanced,Corporate,90000,0,0,,,48.599520922,0.8426903211,,,3.4904109589,1498
0,2NDFL,elementary,,140071,0,0,0,,36.811520323,7.7649449809,2,2,11.603301145,1502
0,OTHER,high,,40000,0,0,2,0.8281362007,44.913930683,6.8328767123,1,1,10.389041096,1503
0,2NDFL,elementary,,93335,0,0,0,0.7595654122,38.148319485,1.1072235946,0,0,1.7565386631,1510
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1516
0,2NDFL,elementary,,,0,1,1,0.7247311828,35.510472341,5.5625271353,1,1,7.8715846995,1523
0,OTHER,advanced,Corporate,46648,0,1,2,0.4333333333,25.545205479,0.5149337525,1,1,4.5477206378,1526
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,,107596,0,0,2,-0.141509857,48.216438356,5.3652743469,1,1,3.1616438356,1530
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1534
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1536
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1541
0,OTHER,advanced,Corporate,25000,0,0,,,38.417643536,0.1448087432,,,10.965588742,1546
0,OTHER,elementary,,48059,0,0,1,-1.139829749,53.083853582,0.3863013699,1,1,8.0602739726,1547
0,OTHER,elementary,Corporate,522105,0,1,0,17.569780466,36.634463657,10.717808219,1,1,11.57260274,1549
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,2NDFL,elementary,,,0,1,,,28.112328767,5.0119994012,,,7.9753424658,1563
0,OTHER,elementary,Corporate,187210,0,1,,,40.790687926,9.061179729,,,10.008219178,1566
0,OTHER,advanced,,60000,0,0,1,1.2810259857,27.975409836,4.9276068568,0,0,5.9687027472,1571
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1572
0,OTHER,elementary,,120000,0,0,0,1.8959005376,38.109589041,3.8356164384,1,2,11.575342466,1578
0,2NDFL,elementary,,91388,0,0,,,35.04109589,8.202739726,,,5.0120892282,1590
0,OTHER,advanced,Corporate,8486,0,1,0,,28.330698406,0.9361778576,0,0,0.2295081967,1603
0,OTHER,elementary,,30000,0,0,,,26.04165731,0.631147541,,,5.6553559398,1606
0,OTHER,elementary,Corporate,36570,0,1,,,32.541747137,1.4109589041,,,5.1865558799,1615
0,2NDFL,elementary,,102558,0,0,1,0.892047491,31.276712329,3.7315068493,3,3,8.4537165956,1616
0,OTHER,elementary,Corporate,29657,0,1,0,8.9227150538,32.032786885,1.577273748,0,0,9.0841230631,1623
0,2NDFL,elementary,,,0,1,2,1.0857750896,47.715846995,4.7495171794,0,0,2.6974623849,1625
0,2NDFL,advanced,,13267,0,0,0,,25.182214238,2.9575567033,0,0,4.5137210869,1632
0,OTHER,advanced,Corporate,26199,0,1,,,48.776734786,0.5630361554,,,3.7431693989,1639
0,OTHER,elementary,Corporate,337046,0,1,0,1.2078405018,30.331506849,9.3095890411,0,0,8.5336327569,1644
0,OTHER,advanced,,30000,0,0,1,0.7309363799,45.792506924,1.3404521297,1,1,0.606557377,1647
0,2NDFL,elementary,Corporate,77891,0,0,0,0.3121415771,27.285814806,1.7625271353,0,0,6.6145819298,1649
0,2NDFL,elementary,,19127,0,0,,,25.873972603,4.2191780822,,,5.7643835616,1650
0,OTHER,elementary,Corporate,80420,0,1,0,11.893324373,25.9267535,0.2158469945,0,0,5.8966165132,1651
0,2NDFL,advanced,,20749,0,0,0,,28.615629912,2.5471367617,0,0,2.7937121042,1653
0,2NDFL,elementary,,12366,0,0,0,1.1115815412,38.775342466,2.0301369863,1,2,11.8,1657
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1666
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,OTHER,elementary,Corporate,49040,0,1,1,0.4425179211,31.057294708,1.5175686803,1,1,9.8737330639,1669
0,OTHER,elementary,Corporate,22655,0,1,0,28.701075269,32.396174863,1.8447189161,0,0,9.2556778202,1673
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,,150000,0,0,1,2.9612679211,34.646822367,4.7404371585,0,0,9.8988771615,1680
0,OTHER,elementary,,150000,0,0,1,2.9612679211,34.646822367,4.7404371585,0,0,9.8988771615,1681
0,2NDFL,elementary,,50534,0,0,1,0.9289202509,28.875177783,6.6724380567,0,0,8.6203832622,1683
0,OTHER,advanced,,200000,0,0,0,22.509767025,39.493150685,10.638356164,1,1,10.561643836,1692
0,2NDFL,advanced,,27654,0,0,0,11.562925627,27.317808219,6.898630137,0,0,6.3616438356,1695
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1697
0,OTHER,elementary,,170000,0,0,1,0.6390681004,31.142465753,0.3803652968,0,0,11.093150685,1707
0,OTHER,high,,180000,0,0,0,,40.615629912,1.7142600494,0,0,10.519739501,1711
0,OTHER,elementary,,60000,0,0,1,-0.754883513,30.123287671,5.9726027397,1,1,2.1260273973,1720
0,2NDFL,elementary,,34800,0,0,,,29.808600943,0.4520547945,,,9.0681637847,1722
0,2NDFL,advanced,,40828,0,0,2,1,53.38630137,17.635616438,0,0,8.353050378,1724
0,2NDFL,advanced,,40828,0,0,2,1,53.38630137,17.635616438,0,0,8.353050378,1725
0,2NDFL,elementary,,18798,0,0,,,26.038356164,5.0119994012,,,5.9589041096,1727
0,OTHER,advanced,Corporate,54730,0,1,0,11.174977599,38.805479452,4.9511340669,0,0,11.632876712,1728
0,OTHER,elementary,,100000,0,0,0,2.6384632616,47.836065574,5.6500411707,0,0,2.7979863762,1742
0,2NDFL,elementary,,102850,0,0,0,35.701993728,39.573770492,1.1666891234,1,1,11.989071038,1745
0,OTHER,elementary,,50000,0,0,0,0.7026657706,25.558469945,1.6461411782,0,0,5.5529904933,1749
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,2NDFL,elementary,,31311,0,0,0,,27.773224044,0.5966165132,,,6.1062055543,1752
0,OTHER,elementary,Corporate,36234,0,1,,,32.686952616,1.5917808219,,,5.3317613594,1758
0,OTHER,elementary,Corporate,15083,0,1,0,24.406025986,35.734246575,10.010958904,0,0,13.849315068,1761
0,OTHER,advanced,Corporate,29258,0,1,,,29.486503481,1.3412980013,,,5.9988322479,1763
0,2NDFL,elementary,,19757,0,0,,,28.567123288,0.3506849315,,,1.5267460139,1764
0,OTHER,elementary,Corporate,106071,0,1,,,48.764383562,2.7342465753,,,3.6904109589,1772
0,2NDFL,advanced,,32330,0,0,1,0.4109767025,46.964383562,11.4,0,0,1.9506849315,1777
0,OTHER,elementary,Corporate,106000,0,1,3,0.2196460573,39.628415301,1.919746987,1,1,9.8046784939,1779
0,OTHER,beginner,,120000,0,0,,,27.737704918,1.3661202186,,,6.7935174789,1788
0,2NDFL,beginner,VIP,191109,0,0,2,0.4736111111,46.021678269,7.2896174863,0,0,0.9011303241,1800
0,2NDFL,elementary,Corporate,9251,0,1,0,,30.492147616,0.281420765,1,1,6.7031065199,1802
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1805
0,OTHER,elementary,Corporate,77022,0,1,,,28.019178082,4.9711056217,,,7.9178082192,1807
0,OTHER,elementary,,70000,0,0,,,33.484931507,3.7808219178,,,11.526027397,1811
0,OTHER,elementary,,40000,0,0,0,11.207437276,47.286129201,28.478142077,0,0,2.1984579684,1821
0,2NDFL,high,,32724,0,0,,,51.93442623,19.058252863,,,5.9020884797,1823
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1828
0,OTHER,advanced,Corporate,28304,0,1,,,27.638356164,0.7160041919,,,3.0739726027,1840
0,OTHER,advanced,,40000,0,0,0,10.085909498,35.302253163,3.9590163934,0,0,6.5104723407,1845
0,OTHER,advanced,Corporate,33305,0,1,0,26.181944444,33.925383636,1.0651096639,0,0,10.350041171,1848
0,2NDFL,elementary,,27403,0,0,0,,25.274855902,0.9515682312,,,0.9789654914,1849
0,OTHER,elementary,Corporate,70805,0,1,,,31.745901639,3.3196721311,,,9.7089452803,1852
0,OTHER,advanced,Corporate,27428,0,1,1,0.6696236559,29.420061382,2.5159517928,1,1,9.337869601,1854
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1862
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1864
0,OTHER,elementary,Corporate,102923,0,1,0,4.9600358423,29.561643836,0.7164308706,0,0,0.631731417,1867
0,OTHER,elementary,,75000,0,0,0,1.3793458781,28.718579235,0.0846994536,0,0,8.1475409836,1872
0,OTHER,advanced,Corporate,17045,0,1,0,0.8856854839,32.648663822,1.0870199865,0,0,4.634965192,1876
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1888
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1890
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1891
0,2NDFL,elementary,,69600,0,0,0,0.5722670251,44.013661202,22.590620555,0,1,10.741305487,1894
0,OTHER,elementary,,80000,0,0,1,0.6394265233,50.06131447,5.9736432368,0,0,5.0174788532,1897
0,2NDFL,advanced,,19173,0,0,1,0.408938172,29.643191856,0.3473014447,0,0,4.6514110338,1904
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1907
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1908
0,OTHER,high,Corporate,27955,0,1,,,47.243835616,7.0328767123,,,2.1424657534,1912
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,100000,0,0,2,0.7938172043,36.350684932,1.3646605285,1,1,5.2280485066,1932
0,OTHER,elementary,Corporate,81842,0,1,,,34.715068493,1.5178082192,,,11.331506849,1934
0,OTHER,elementary,Corporate,99277,0,1,,,35.175342466,0.6669810615,,,11.797260274,1938
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1939
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,Corporate,35000,0,0,,,37.12948574,0.3698630137,,,11.975342466,1947
0,OTHER,high,,40000,0,0,0,8.9237007168,27.350684932,4.3095890411,0,0,7.1698630137,1948
0,OTHER,beginner,,110000,0,0,2,0.5369175627,37.088195224,1.2794520548,5,5,6.1123287671,1952
0,OTHER,elementary,,47000,0,0,1,1,30.837712404,2.070589116,0,0,3.0185343214,1956
0,OTHER,elementary,,250000,0,0,1,0.2849238351,49.388240138,0.3772812336,0,0,4.3033086309,1966
0,OTHER,elementary,,20000,0,0,1,0.3759408602,26.249315068,3.3287671233,0,0,6.1287671233,1970
0,OTHER,elementary,,70000,0,0,1,0.2466173835,31.161000075,1.073328842,0,0,9.8130548694,1973
0,OTHER,advanced,Corporate,21454,0,1,1,0.5051075269,28.606684632,2.1546298376,0,0,8.1229508197,1977
0,OTHER,elementary,,50000,0,0,0,0.2157930108,35.161000075,11.737704918,,,9.8870274721,1978
0,OTHER,beginner,,100000,0,0,0,2.5307123656,31.278284303,0.6782843027,0,0,9.401571974,1979
0,OTHER,elementary,,39157,0,0,,,26.504109589,0.8042667864,,,6.4109589041,1985
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,elementary,Corporate,31106,0,1,1,0.4130376344,44.925383636,0.8815480201,0,0,8.8185343214,1996
0,2NDFL,beginner,,124935,0,0,,,45.390575642,1.4534171719,,,0.2,2013
0,OTHER,elementary,,34800,0,0,0,1362.5323477,47.684931507,0.8757990868,1,1,2.5917808219,2014
0,OTHER,advanced,,50000,0,0,1,0.4987007168,38.661658807,2.1137136013,0,0,10.089056067,2029
0,2NDFL,elementary,,,0,1,2,0.2841397849,27.561643836,1.8931506849,0,0,7.5479452055,2036
0,OTHER,elementary,,35554,0,0,,,34.191780822,2.7068493151,,,9.6602739726,2037
0,2NDFL,elementary,,226737,0,0,0,1.1147625448,33.086316341,4.5383711356,4,4,10.708234149,2041
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,high,Corporate,26307,0,1,0,,31.014087881,3.6962796617,,,3.2086084288,2045
0,OTHER,elementary,,60000,0,0,0,3.7023297491,28.331072685,5.2406617262,1,1,8.1338797814,2052
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,OTHER,elementary,,70000,0,0,0,1.7993055556,33.339082267,0.8212740475,0,0,5.9966165132,2063
0,OTHER,elementary,VIP,300000,0,0,,,36.744239838,2.895890411,,,14.419178082,2071
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2082
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2083
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2089
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2091
0,OTHER,elementary,,85000,0,0,1,1.1213037634,37.533438132,0.2540983607,0,0,8.4868627891,2095
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2100
0,OTHER,elementary,,55000,0,0,1,0.9873879928,36.955520623,6.0212740475,1,1,12.103825137,2103
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2107
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2112
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2114
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2116
0,OTHER,elementary,,120000,0,0,0,0.2490367384,33.994520548,0.9761658807,1,1,10.194520548,2120
0,OTHER,elementary,,60000,0,0,,,36.095890411,3.1150684932,,,10.216438356,2128
0,2NDFL,advanced,,29745,0,0,0,50.983602151,27.279534396,6.2767946703,0,1,7.1754248072,2129
0,OTHER,elementary,Corporate,99480,0,1,0,45.731899642,27.308585972,0.2021857923,0,0,6.1962572049,2137
0,2NDFL,elementary,,20971,0,0,1,1.2725582437,30.884931507,2.6575342466,1,1,6.6054794521,2142
0,OTHER,advanced,Corporate,30000,0,1,2,0.5958781362,27.556164384,5.2821917808,0,0,5.6602739726,2144
0,OTHER,elementary,,15000,0,0,0,15.24890233,33.592342241,2.4580956658,0,0,8.8580956658,2145
0,OTHER,elementary,,60000,0,0,1,-0.565658602,46.490410959,4.8244254809,1,1,1.3216932405,2157
0,OTHER,elementary,VIP,100000,0,0,0,0.6300179211,48.815996706,6.0050378022,0,0,3.6639344262,2164
0,OTHER,beginner,Corporate,109736,0,1,2,0.5982078853,26.860273973,1.0877460888,0,0,6.7945205479,2166
0,OTHER,elementary,Corporate,23000,0,1,,,37.458896624,2.904109589,,,3.7534246575,2169
0,OTHER,elementary,Corporate,77755,0,1,,,50.747945205,15.136986301,,,5.4931506849,2170
0,OTHER,high,Corporate,93800,0,1,0,2.4056003584,36.371584699,7.1976345535,0,0,10.545579759,2172
0,OTHER,elementary,Corporate,30061,0,1,1,0.8562948029,32.092896175,1.0145744442,0,0,5.8611497867,2178
0,2NDFL,elementary,,52647,0,0,,,42.808219178,5.0311250842,,,10.087671233,2181
0,OTHER,elementary,Corporate,17934,0,0,1,-0.115098566,26.956164384,3.2794520548,1,1,6.898630137,2182
0,OTHER,advanced,Corporate,38741,0,1,0,0.9589605735,40.388142825,1.1260273973,1,1,1.1205479452,2183
0,OTHER,elementary,Corporate,142025,0,1,1,0.2446236559,36.668493151,9.9424657534,1,1,11.739726027,2186
0,OTHER,advanced,Corporate,33596,0,1,0,1.8253136201,54.568859945,6.0373530953,0,0,9.5031065199,2194
0,OTHER,elementary,Corporate,101468,0,1,0,13.341375448,35.989041096,2.9342465753,0,0,10.939726027,2202
0,OTHER,elementary,Corporate,70078,0,1,1,0.951702509,48.418032787,0.5163934426,0,0,3.4165206977,2204
0,OTHER,beginner,Corporate,65377,0,1,0,1.2151657706,32.319672131,0.2704918033,1,1,5.1978216932,2209
0,OTHER,elementary,Corporate,207394,0,1,,,31.235616438,0.9890410959,,,10.490410959,2221
0,OTHER,high,Corporate,83824,0,1,0,9.1821460573,27.855191257,2.6081592934,0,0,6.7424058687,2235
0,OTHER,advanced,,35000,0,0,0,42.887231183,56.387978142,4.5628415301,,,11.113526462,2241
0,OTHER,elementary,Corporate,80174,0,1,2,0.3739471326,31.704109589,0.9623325099,0,0,11.465753425,2247
0,OTHER,elementary,Corporate,61474,0,1,0,1.506765233,28.683060109,7.3212740475,0,0,7.1459315817,2250
0,OTHER,elementary,Corporate,40014,0,1,0,18.472199821,27.789617486,3.737704918,0,0,7.6857923497,2251
0,OTHER,elementary,Corporate,16839,0,1,1,0.410797491,29.921274047,1.2500411707,0,0,8.8171644584,2257
0,OTHER,elementary,Corporate,57759,0,1,,,25.038356164,0.4520547945,,,4.9917808219,2261
0,OTHER,elementary,Corporate,35000,0,1,3,0.9169578853,30.208219178,4.7598772363,0,0,9.3698630137,2268
